Header_line;16
location;Oslo Norway
year_of_construction;1975
floor_area;7287
number_of_users;660
building_category;Sch
dhw_heat_source;EB, GSHP
sh_heat_source;EB, GSHP
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8112

;Electricity use;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity for electric boiler;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElBoil;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2019-12-22T06:00:00+0100;0.0;78600.0;1.2101074218750227;1.597999510494219e-14;0.39602566;106.39315;0.9979318
2019-12-22T07:00:00+0100;0.0;71800.0;0.7777954101562727;-9.5943068304886e-14;0.8473389;102.680016;0.9963754
2019-12-22T08:00:00+0100;0.0;66400.0;0.6866699218750227;0.0;0.70679915;103.17787;0.99631435
2019-12-22T09:00:00+0100;0.0;67400.0;0.7723327636718977;1.3377777777777775;1.5160296;91.33301;0.9967873
2019-12-22T10:00:00+0100;0.0;75000.0;0.8157897949218977;6.724444444444444;1.2856879;66.69057;0.9965429
2019-12-22T11:00:00+0100;0.0;71600.0;0.7457519531250227;13.146666666666668;1.9553287;75.99198;0.99666476
2019-12-22T12:00:00+0100;0.0;64400.00000000001;0.8102050781250227;39.34222222222222;2.1069431;68.1879;0.9890506
2019-12-22T13:00:00+0100;0.0;66200.0;0.9739013671875228;22.453333333333333;1.9226928;85.50011;0.985601
2019-12-22T14:00:00+0100;0.0;76400.0;0.9639526367187728;12.426666666666666;1.7627116;68.84512;0.9886674
2019-12-22T15:00:00+0100;0.0;74000.0;0.8487487792968977;0.0088888888888888;2.123103;73.28411;0.9937032
2019-12-22T16:00:00+0100;0.0;70600.0;0.7347961425781477;-0.0088888888888888;1.9322841;69.01899;0.99664956
2019-12-22T17:00:00+0100;0.0;81200.0;0.5764099121093977;0.0;1.9824555;58.91587;0.9958255
2019-12-22T18:00:00+0100;0.0;71600.0;0.3711486816406477;0.0;1.8752863;62.59906;0.9955814
2019-12-22T19:00:00+0100;0.0;68600.0;0.1748291015625227;0.0;1.7641438;58.30405;0.99698514
2019-12-22T20:00:00+0100;0.0;73800.0;0.1310058593750227;0.0;1.8548245;64.01096;0.99532175
2019-12-22T21:00:00+0100;0.0;76600.0;0.2291809082031477;1.5636566115991476e-14;1.8643167;68.58905;0.9958101
2019-12-22T22:00:00+0100;0.0;68200.0;0.3475891113281477;1.5632618656348364e-14;1.8992326;76.07075;0.9900879
2019-12-22T23:00:00+0100;0.0;70400.0;0.3602233886718977;1.564045575151872e-14;1.7599429;61.563354;0.99211717
2019-12-23T00:00:00+0100;0.0;65400.00000000001;0.3380981445312727;1.5679988172065705e-14;1.6868333;60.992085;0.9943907
2019-12-23T01:00:00+0100;0.0;67400.0;0.3910461425781477;1.5679988172065705e-14;1.8871598;66.88396;0.9929107
2019-12-23T02:00:00+0100;0.0;65600.0;0.3349243164062727;1.5664198333493262e-14;2.267105;60.900166;0.9930173
2019-12-23T03:00:00+0100;0.0;69200.0;0.3595825195312727;1.5707620389567484e-14;2.461775;63.569027;0.992575
2019-12-23T04:00:00+0100;0.0;78200.0;0.2855468750000227;1.571946276849682e-14;2.5567238;62.87304;0.99075896
2019-12-23T05:00:00+0100;0.0;80199.99999999999;0.2284790039062727;1.5790459217956965e-14;2.3945584;59.46067;0.99188817
2019-12-23T06:00:00+0100;0.0;90600.0;0.2837768554687727;1.5806306880645282e-14;2.4737792;60.303703;0.9914916
2019-12-23T07:00:00+0100;0.0;116400.0;0.2000366210937727;-9.434829460906889e-14;2.6813684;61.46207;0.9890502
2019-12-23T08:00:00+0100;0.0;134600.0;0.1356445312500227;0.0;2.6621046;63.591858;0.98712736
2019-12-23T09:00:00+0100;0.0;142400.0;0.1229187011718977;0.6933333333333334;2.3901498;64.92929;0.98720384
2019-12-23T10:00:00+0100;0.0;138400.0;0.0586791992187727;6.471111111111111;2.493122;64.90135;0.9796507
2019-12-23T11:00:00+0100;0.0;129200.0;0.0638977050781477;8.462222222222222;2.4457889;63.58823;0.97580516
2019-12-23T12:00:00+0100;0.0;136800.0;0.1057067871093977;9.44;2.2635264;60.84687;0.97247905
2019-12-23T13:00:00+0100;39400.0;175200.00000000003;0.2320800781250227;8.373333333333333;2.4276958;60.39741;0.9695034
2019-12-23T14:00:00+0100;16600.0;146200.0;0.2199951171875227;2.328888888888889;2.4701931;62.735973;0.965475
2019-12-23T15:00:00+0100;38800.0;177000.0;0.0950256347656477;0.0088888888888888;2.3513045;64.49676;0.96655834
2019-12-23T16:00:00+0100;0.0;127400.0;-0.2527221679687272;-0.0088888888888888;2.4751468;65.44747;0.9662229
2019-12-23T17:00:00+0100;4200.0;130000.0;-0.2284912109374772;0.0;2.3355312;61.68149;0.965643
2019-12-23T18:00:00+0100;0.0;130400.0;-0.2746948242187272;0.0;2.5744483;63.905396;0.96320164
2019-12-23T19:00:00+0100;0.0;115200.0;-0.3285278320312272;0.0;2.3989692;60.945496;0.96552116
2019-12-23T20:00:00+0100;0.0;106600.0;-0.3378051757812272;0.0;2.425767;62.384823;0.9667573
2019-12-23T21:00:00+0100;0.0;108200.0;-0.3936523437499772;1.58142017999315e-14;2.410951;65.08344;0.96494144
2019-12-23T22:00:00+0100;0.0;71400.0;-0.3948730468749772;1.58142017999315e-14;2.4736009;61.730927;0.9513001
2019-12-23T23:00:00+0100;0.0;70000.0;-0.4851745605468522;1.5814143975815635e-14;2.5708554;56.495083;0.9587006
2019-12-24T00:00:00+0100;0.0;67800.0;-0.5267395019531023;1.5822096719217725e-14;2.272592;58.73197;0.9633697
2019-12-24T01:00:00+0100;0.0;69800.0;-0.4332031249999772;1.5806306880645282e-14;2.740094;61.784004;0.96127933
2019-12-24T02:00:00+0100;0.0;68200.0;-0.3213867187499772;1.5822096719217725e-14;2.7604923;65.833595;0.9634001
2019-12-24T03:00:00+0100;0.0;68600.0;-0.3245605468749772;1.5853676396362617e-14;2.549891;65.6128;0.97261626
2019-12-24T04:00:00+0100;0.0;81000.0;-0.3797973632812272;1.5948415427797296e-14;2.5537095;62.920338;0.97009903
2019-12-24T05:00:00+0100;0.0;77200.0;-0.3135437011718522;1.6035201715829888e-14;2.6097014;60.038467;0.9716092
2019-12-24T06:00:00+0100;0.0;72000.0;-0.2594665527343522;1.6153683329239103e-14;2.7418184;60.404137;0.97566885
2019-12-24T07:00:00+0100;0.0;80000.0;-0.2095703124999772;-9.562727153343708e-14;2.5906339;60.958714;0.9800786
2019-12-24T08:00:00+0100;0.0;79200.0;-0.1250366210937272;0.0;2.6880343;58.802097;0.98363394
2019-12-24T09:00:00+0100;0.0;69800.0;-0.0723632812499772;0.5466666666666666;2.639665;59.54129;0.9859992
2019-12-24T10:00:00+0100;0.0;79600.0;0.0612121582031477;5.337777777777778;2.438638;56.072628;0.9714423
2019-12-24T11:00:00+0100;0.0;73800.0;0.1425415039062727;10.382222222222222;2.3550804;57.249443;0.96880275
2019-12-24T12:00:00+0100;0.0;66400.0;0.2294555664062727;12.515555555555556;2.3244503;55.044373;0.9659039
2019-12-24T13:00:00+0100;0.0;71200.0;0.2865844726562727;8.462222222222222;2.14187;54.216972;0.96424073
2019-12-24T14:00:00+0100;0.0;77400.0;0.2907958984375227;2.097777777777778;2.1016126;51.759228;0.9659191
2019-12-24T15:00:00+0100;0.0;73000.0;0.2113281250000227;0.0088888888888888;2.0879254;51.49545;0.9668807
2019-12-24T16:00:00+0100;0.0;69400.0;0.1290222167968977;0.0;1.9458941;52.89324;0.95508546
2019-12-24T17:00:00+0100;0.0;72000.0;0.1307922363281477;0.0;2.0402887;48.17844;0.9518506
2019-12-24T18:00:00+0100;0.0;78400.0;0.1201416015625227;0.0;2.0956097;53.30955;0.9504011
2019-12-24T19:00:00+0100;0.0;73800.0;0.1007934570312727;0.0;2.2044034;50.40796;0.95550543
2019-12-24T20:00:00+0100;0.0;66600.0;0.1230102539062727;0.0;2.0441887;52.642925;0.95696163
2019-12-24T21:00:00+0100;0.0;71800.0;0.1407409667968977;1.6347108851751577e-14;1.9667188;50.375603;0.95268935
2019-12-24T22:00:00+0100;0.0;67399.99999999999;0.2850891113281477;1.634316524704952e-14;1.8976831;51.07365;0.9296183
2019-12-24T23:00:00+0100;0.0;66200.0;0.2578979492187727;1.6343099713051543e-14;2.027351;51.721825;0.9276345
2019-12-25T00:00:00+0100;0.0;66800.0;0.0090881347656477;1.6343161392108464e-14;1.8437968;59.783787;0.9435341
2019-12-25T01:00:00+0100;0.0;67200.0;-0.0649475097656022;1.6343161392108464e-14;1.5088477;55.411854;0.951606
2019-12-25T02:00:00+0100;0.0;66399.99999999999;0.0348754882812727;1.6343161392108464e-14;1.3698051;65.859474;0.94879836
2019-12-25T03:00:00+0100;0.0;69000.0;-0.1708740234374772;1.6323424093892906e-14;1.2654703;78.58673;0.9375068
2019-12-25T04:00:00+0100;0.0;77200.0;-0.3583129882812272;1.6327375408477075e-14;1.3808079;74.226494;0.917518
2019-12-25T05:00:00+0100;0.0;81200.0;-0.8804382324218523;1.6327309874479094e-14;1.334656;78.53415;0.9207377
2019-12-25T06:00:00+0100;0.0;79600.0;-1.3151916503906025;1.6327371553536018e-14;1.0426462;88.14934;0.9265666
2019-12-25T07:00:00+0100;0.0;78800.0;-1.2515014648437273;-9.797995748073165e-14;1.2293993;86.82568;0.92238545
2019-12-25T08:00:00+0100;0.0;79600.0;-0.8552612304687273;0.0;1.1551168;91.47094;0.9164955
2019-12-25T09:00:00+0100;0.0;79400.0;-0.7670959472656023;4.866666666666666;1.1703081;94.062325;0.91367257
2019-12-25T10:00:00+0100;0.0;70800.0;-0.6336425781249773;39.21333333333333;1.1316911;95.771225;0.8996357
2019-12-25T11:00:00+0100;0.0;68600.00000000001;-0.4756530761718522;69.04888888888888;0.92863065;94.0191;0.88517785
2019-12-25T12:00:00+0100;0.0;73200.0;-0.1372436523437272;76.34666666666666;0.85561806;87.39683;0.86491424
2019-12-25T13:00:00+0100;0.0;75400.0;0.1169982910156477;58.364444444444445;0.749167;93.16653;0.8607562
2019-12-25T14:00:00+0100;0.0;64800.0;0.2967773437500227;22.346666666666668;0.8137058;90.498825;0.8687671
2019-12-25T15:00:00+0100;0.0;72000.0;-0.0043090820312272;0.0355555555555555;0.56126684;123.29032;0.9026033
2019-12-25T16:00:00+0100;0.0;77800.00000000001;-0.7066406249999773;0.0088888888888888;0.22723049;76.26315;0.88089013
2019-12-25T17:00:00+0100;0.0;74800.0;-1.3831237792968525;0.0;0.719781;89.38221;0.907715
2019-12-25T18:00:00+0100;0.0;88400.0;-1.881994628906228;0.0;0.8691962;98.81209;0.9359972
2019-12-25T19:00:00+0100;0.0;78600.00000000001;-2.5809082031249773;0.0;1.09746;94.30261;0.9354097
2019-12-25T20:00:00+0100;0.0;74399.99999999999;-2.9796203613281023;0.0;1.0227084;97.11553;0.9333801
2019-12-25T21:00:00+0100;0.0;79600.0;-3.0515197753906023;1.6248422360673782e-14;1.02529;101.508026;0.9346999
2019-12-25T22:00:00+0100;0.0;78600.0;-2.8821777343749773;1.6248426215614842e-14;1.0701196;97.586945;0.9095681
2019-12-25T23:00:00+0100;0.0;74000.0;-2.6334899902343523;1.6232570843044415e-14;0.97081697;93.05202;0.9045325
2019-12-26T00:00:00+0100;0.0;73400.0;-2.653112792968728;1.6248422360673782e-14;0.8533468;89.93842;0.9060126
2019-12-26T01:00:00+0100;0.0;77000.0;-2.7508300781249773;1.6232632522101336e-14;1.1363689;77.42584;0.8999091
2019-12-26T02:00:00+0100;0.0;82800.00000000001;-2.601477050781228;1.6248422360673782e-14;1.0433445;72.27609;0.8762733
2019-12-26T03:00:00+0100;0.0;87800.0;-2.7793640136718523;1.6232632522101336e-14;1.1265754;57.765114;0.83827853
2019-12-26T04:00:00+0100;0.0;85800.0;-3.0115417480468523;1.6232636377042396e-14;1.1370332;61.050636;0.7929756
2019-12-26T05:00:00+0100;0.0;87200.0;-2.8990539550781023;1.622467592375819e-14;1.2696133;71.7843;0.7803108
2019-12-26T06:00:00+0100;0.0;77800.0;-3.1582092285156023;1.6232632522101336e-14;1.3947288;88.49166;0.7881539
2019-12-26T07:00:00+0100;0.0;88400.0;-3.6710571289062273;-9.739573345355113e-14;1.3595554;103.57792;0.80258864
2019-12-26T08:00:00+0100;0.0;92600.0;-3.838323974609352;0.0;1.1588097;118.75524;0.81325454
2019-12-26T09:00:00+0100;0.0;90000.0;-3.4244140624999773;5.333333333333333;1.1208222;119.654526;0.82326436
2019-12-26T10:00:00+0100;0.0;81200.0;-3.029089355468728;44.48888888888889;1.280171;109.584755;0.8457255
2019-12-26T11:00:00+0100;0.0;76200.0;-2.913610839843728;78.71111111111111;1.1232771;117.995094;0.81093526
2019-12-26T12:00:00+0100;0.0;71200.0;-2.324621582031228;86.84444444444445;0.9796944;119.80865;0.77257437
2019-12-26T13:00:00+0100;0.0;78600.0;-1.9676269531249773;66.25777777777778;1.088707;104.82699;0.75064737
2019-12-26T14:00:00+0100;0.0;83800.0;-1.9301818847656025;24.906666666666663;1.2267902;96.74055;0.7553165
2019-12-26T15:00:00+0100;0.0;82000.0;-2.5555175781249773;0.08;1.185016;103.135826;0.8002993
2019-12-26T16:00:00+0100;0.0;75600.0;-2.865270996093728;0.0088888888888888;1.246017;107.95508;0.8547273
2019-12-26T17:00:00+0100;0.0;86800.0;-3.4526123046874773;0.0;1.3146709;104.68611;0.87296164
2019-12-26T18:00:00+0100;0.0;86400.0;-3.8274291992187273;0.0;1.2741944;106.523056;0.8859314
2019-12-26T19:00:00+0100;0.0;91400.0;-3.638647460937477;0.0;1.0826962;113.13337;0.8931638
2019-12-26T20:00:00+0100;0.0;76800.0;-3.614202880859352;0.0;1.4916642;101.84726;0.8881134
2019-12-26T21:00:00+0100;0.0;81800.0;-3.290686035156228;1.6224737602815115e-14;1.7315891;95.98907;0.89481145
2019-12-26T22:00:00+0100;0.0;73000.0;-2.714270019531228;1.6216846538469953e-14;1.6668905;94.6107;0.9243369
2019-12-26T23:00:00+0100;0.0;72400.0;-2.9644226074218523;1.6208886085185744e-14;1.5964077;93.24197;0.9233444
2019-12-27T00:00:00+0100;0.0;71400.0;-3.2269958496093523;1.621684268352889e-14;1.5859778;94.17166;0.91840076
2019-12-27T01:00:00+0100;0.0;80400.0;-3.826849365234352;1.621684268352889e-14;1.7640184;92.339355;0.9191794
2019-12-27T02:00:00+0100;0.0;86800.00000000001;-4.425054931640602;1.621684268352889e-14;1.8109457;93.37907;0.92519104
2019-12-27T03:00:00+0100;0.0;92000.0;-4.700384521484352;1.6212895223885778e-14;1.8103515;90.46268;0.930043
2019-12-27T04:00:00+0100;0.0;88000.0;-5.258673095703102;1.6208951619183725e-14;1.9422469;89.01152;0.92064345
2019-12-27T05:00:00+0100;0.0;91000.0;-5.582800292968727;1.6208886085185744e-14;1.8987006;87.54193;0.92909676
2019-12-27T06:00:00+0100;0.0;101800.0;-5.630651855468727;1.6201052844956444e-14;1.74701;85.56568;0.9383281
2019-12-27T07:00:00+0100;0.0;116600.0;-5.795721435546852;-9.725362490639909e-14;2.157505;83.53908;0.94073886
2019-12-27T08:00:00+0100;42800.0;180600.0;-6.214392089843727;0.0;2.2304754;81.81768;0.93904525
2019-12-27T09:00:00+0100;112200.0;255400.0;-6.217108154296852;5.444444444444445;1.9910227;81.6618;0.9366955
2019-12-27T10:00:00+0100;92600.0;236600.0;-6.224645996093727;45.568888888888885;1.7217445;98.78878;0.93107885
2019-12-27T11:00:00+0100;84600.0;229600.0;-6.027136230468727;80.72;1.9035274;92.40449;0.9053523
2019-12-27T12:00:00+0100;95800.0;239200.0;-5.494146728515602;89.44;1.6940397;76.55535;0.8678771
2019-12-27T13:00:00+0100;78400.0;220400.0;-5.460058593749977;68.65777777777778;1.2970979;76.92961;0.83232427
2019-12-27T14:00:00+0100;100400.0;244000.0;-5.567846679687477;26.25777777777778;1.6970782;79.23907;0.82905895
2019-12-27T15:00:00+0100;86600.0;201400.0;-5.831396484374977;0.1244444444444444;1.7558103;84.20615;0.85084856
2019-12-27T16:00:00+0100;68200.0;188400.0;-6.162756347656227;0.0;1.5733047;85.17822;0.96422106
2019-12-27T17:00:00+0100;89000.0;196600.0;-6.076971435546852;0.0;1.3265034;106.33619;0.97848827
2019-12-27T18:00:00+0100;19000.0;118600.0;-5.911199951171852;0.0;1.3302857;102.023766;0.9658384
2019-12-27T19:00:00+0100;30200.0;129200.0;-5.667333984374977;0.0;1.5640194;94.47848;0.9645108
2019-12-27T20:00:00+0100;2600.0;105600.0;-5.656744384765602;0.0;1.370919;92.96812;0.97064537
2019-12-27T21:00:00+0100;0.0;94800.0;-5.606970214843727;1.6126051111737323e-14;0.9635021;99.52013;0.96785337
2019-12-27T22:00:00+0100;0.0;80800.00000000001;-5.324041748046852;1.612210365209421e-14;0.84601176;154.12337;0.9365112
2019-12-27T23:00:00+0100;0.0;75200.0;-5.091406249999977;1.611415090869212e-14;0.9461923;163.03304;0.92535746
2019-12-28T00:00:00+0100;0.0;75800.0;-5.003942871093727;1.612210365209421e-14;1.0483389;179.61806;0.8902931
2019-12-28T01:00:00+0100;0.0;75800.0;-4.891088867187477;1.6106313813521765e-14;1.2086778;178.05261;0.87857467
2019-12-28T02:00:00+0100;0.0;87199.99999999999;-4.622198486328102;1.612210365209421e-14;1.4393251;205.16573;0.8737987
2019-12-28T03:00:00+0100;0.0;88400.0;-4.526068115234352;1.6118156192451102e-14;1.7048464;211.25438;0.9006231
2019-12-28T04:00:00+0100;0.0;92200.0;-4.423651123046852;1.6106313813521765e-14;2.1147861;212.47229;0.85225224
2019-12-28T05:00:00+0100;0.0;87199.99999999999;-4.183264160156227;1.6106255989405897e-14;2.597744;207.8309;0.9116855
2019-12-28T06:00:00+0100;0.0;87400.0;-3.938543701171852;1.6106313813521765e-14;3.0716844;208.31712;0.9212984
2019-12-28T07:00:00+0100;0.0;85400.0;-3.7445434570312273;-9.666940087921857e-14;3.4026687;210.66037;0.89445835
2019-12-28T08:00:00+0100;0.0;85800.0;-3.547644042968728;0.0;3.4556088;211.4448;0.89567953
2019-12-28T09:00:00+0100;0.0;87199.99999999999;-3.2784484863281023;2.2088888888888887;3.8789499;212.86946;0.9154105
2019-12-28T10:00:00+0100;0.0;73800.00000000001;-3.1245788574218523;10.28888888888889;3.5379162;210.97664;0.93863475
2019-12-28T11:00:00+0100;0.0;69200.0;-2.791906738281228;10.826666666666666;3.5821724;214.91048;0.9463112
2019-12-28T12:00:00+0100;0.0;83600.0;-2.5037292480468523;12.604444444444445;3.7407286;213.56865;0.95017207
2019-12-28T13:00:00+0100;0.0;86400.0;-2.1073974609374773;10.897777777777778;4.1163487;212.00008;0.9465862
2019-12-28T14:00:00+0100;0.0;82200.0;-1.7576660156249773;4.088888888888889;4.5711126;215.45499;0.94739455
2019-12-28T15:00:00+0100;0.0;72200.0;-1.4453491210937273;0.0533333333333333;4.8289175;216.79036;0.9531173
2019-12-28T16:00:00+0100;0.0;81600.0;-1.0085815429687273;0.0;5.008892;215.17564;0.9594423
2019-12-28T17:00:00+0100;0.0;80600.0;-0.4980834960937272;0.0;5.125757;214.26884;0.9683841
2019-12-28T18:00:00+0100;0.0;71600.0;-0.1460021972656022;0.0;5.46735;216.28714;0.97238207
2019-12-28T19:00:00+0100;0.0;71600.0;0.0966430664062727;0.0;5.1979237;213.78836;0.9851992
2019-12-28T20:00:00+0100;0.0;81200.0;0.4515014648437727;0.0;5.243237;211.63869;0.9950567
2019-12-28T21:00:00+0100;0.0;78400.0;0.7906738281250227;1.6595798809267613e-14;5.8718762;212.2752;0.99398863
2019-12-28T22:00:00+0100;0.0;67400.0;1.3164611816406475;1.6580012825636223e-14;5.65338;213.58287;0.98927337
2019-12-28T23:00:00+0100;0.0;69800.0;1.6711975097656475;1.655626253377957e-14;6.388049;212.01605;0.98331445
2019-12-29T00:00:00+0100;0.0;68600.00000000001;1.903009033203148;1.6564219132122718e-14;6.5681067;209.2087;0.987427
2019-12-29T01:00:00+0100;0.0;68000.0;2.2718750000000227;1.654842929355027e-14;6.2901206;210.45255;0.99308854
2019-12-29T02:00:00+0100;0.0;76600.0;2.512872314453148;1.654842929355027e-14;5.297299;213.0324;0.9969483
2019-12-29T03:00:00+0100;0.0;82600.0;2.7102905273437727;1.6532639454977826e-14;5.5014977;210.42738;0.9957735
2019-12-29T04:00:00+0100;0.0;71000.0;2.884820556640648;1.6524748390632654e-14;5.391145;210.86731;0.99429333
2019-12-29T05:00:00+0100;0.0;65200.0;3.2193542480468977;1.6493103179489784e-14;5.0138702;211.12389;0.99517053
2019-12-29T06:00:00+0100;0.0;69800.0;3.4947143554687727;1.6485269939260484e-14;5.557363;213.25024;0.9941175
2019-12-29T07:00:00+0100;0.0;69400.0;3.715234375000023;-9.911682585794781e-14;5.4878006;211.70213;0.9859999
2019-12-29T08:00:00+0100;0.0;64600.00000000001;3.955133056640648;0.0;5.617428;211.01662;0.9859083
2019-12-29T09:00:00+0100;0.0;68800.0;4.077691650390648;2.835555555555556;4.8514147;209.64832;0.98464185
2019-12-29T10:00:00+0100;0.0;68800.0;4.027429199218773;17.004444444444445;2.7992778;209.62172;0.98563355
2019-12-29T11:00:00+0100;0.0;64000.0;4.200921630859398;41.08444444444444;4.416625;205.67035;0.9757001
2019-12-29T12:00:00+0100;0.0;62800.0;4.281152343750023;44.14222222222222;4.196002;201.48337;0.9711073
2019-12-29T13:00:00+0100;0.0;60800.0;4.476068115234398;33.102222222222224;4.606322;203.93439;0.958473
2019-12-29T14:00:00+0100;0.0;74199.99999999999;4.722161865234398;15.342222222222222;5.225575;205.85724;0.9365461
2019-12-29T15:00:00+0100;0.0;69800.0;4.683282470703148;0.1866666666666666;5.5096426;206.13165;0.92287445
2019-12-29T16:00:00+0100;0.0;63400.0;4.987969970703148;-0.0088888888888888;5.913886;206.7732;0.9031833
2019-12-29T17:00:00+0100;0.0;62000.0;5.161279296875023;0.0;6.1087685;208.40791;0.8866124
2019-12-29T18:00:00+0100;0.0;70600.0;5.042016601562523;0.0;6.6382523;210.89603;0.88672686
2019-12-29T19:00:00+0100;0.0;72400.0;4.839807128906273;0.0;6.265431;207.57686;0.9110721
2019-12-29T20:00:00+0100;0.0;64400.00000000001;4.589196777343773;0.0;5.191174;210.8323;0.9265826
2019-12-29T21:00:00+0100;0.0;61600.0;4.280236816406273;1.6082629055663095e-14;4.9335465;208.97867;0.9392013
2019-12-29T22:00:00+0100;0.0;61600.0;4.259362792968773;1.6058944297804424e-14;4.554574;203.43713;0.93816346
2019-12-29T23:00:00+0100;0.0;64000.0;4.443292236328148;1.6035201715829888e-14;4.271048;205.31758;0.93547773
2019-12-30T00:00:00+0100;0.0;60000.0;4.600213623046898;1.6011574782087083e-14;3.572829;198.92358;0.9553751
2019-12-30T01:00:00+0100;0.0;62200.0;4.401116943359398;1.5995784943514637e-14;3.155205;202.4232;0.96729165
2019-12-30T02:00:00+0100;0.0;62400.0;4.297570800781273;1.597999510494219e-14;4.1077485;208.77036;0.96906114
2019-12-30T03:00:00+0100;0.0;66200.0;4.658959960937523;1.5952362887440408e-14;3.5370288;211.70367;0.97525585
2019-12-30T04:00:00+0100;0.0;71800.0;5.005426025390648;1.5924730669938628e-14;2.769116;210.16602;0.9744168
2019-12-30T05:00:00+0100;0.0;74600.0;5.414422607421898;1.5908883007250314e-14;3.262026;216.36206;0.9784297
2019-12-30T06:00:00+0100;0.0;81000.0;5.659326171875023;1.5885256073507512e-14;3.043777;220.11418;0.9856928
2019-12-30T07:00:00+0100;0.0;88600.00000000001;5.765527343750023;-9.562727153343708e-14;2.9975166;220.69098;0.9852348
2019-12-30T08:00:00+0100;0.0;119200.0;5.759393310546898;0.0;2.8048007;220.9745;0.983724
2019-12-30T09:00:00+0100;0.0;123400.0;5.886682128906273;5.297777777777778;2.349493;217.24644;0.9827473
2019-12-30T10:00:00+0100;0.0;123600.0;5.820672607421898;42.888888888888886;2.6927397;210.10542;0.96056116
2019-12-30T11:00:00+0100;0.0;115000.0;5.718988037109398;78.17777777777778;3.140757;211.34154;0.9255727
2019-12-30T12:00:00+0100;0.0;119400.0;6.124353027343773;86.93333333333334;3.9082963;214.8914;0.85219306
2019-12-30T13:00:00+0100;0.0;117800.0;6.717401123046898;64.0;4.0686417;209.10802;0.764287
2019-12-30T14:00:00+0100;0.0;116000.0;6.830468750000023;21.93777777777778;3.971679;213.2933;0.7457782
2019-12-30T15:00:00+0100;0.0;124400.0;6.538476562500023;0.24;4.309595;218.32442;0.7326709
2019-12-30T16:00:00+0100;0.0;119000.0;6.461999511718773;0.0;3.989202;219.66168;0.69704205
2019-12-30T17:00:00+0100;0.0;105400.0;5.655877685546898;0.0;3.9993558;221.19968;0.70035326
2019-12-30T18:00:00+0100;0.0;97800.0;5.417565917968773;0.0;5.150884;221.22563;0.6910455
2019-12-30T19:00:00+0100;0.0;104200.0;4.627801513671898;0.0;4.3677387;222.69667;0.7137202
2019-12-30T20:00:00+0100;0.0;89800.00000000001;4.983544921875023;0.0;3.1502862;226.20146;0.74329174
2019-12-30T21:00:00+0100;0.0;83000.0;4.624688720703148;1.5016814952022945e-14;2.1693575;227.74716;0.78851813
2019-12-30T22:00:00+0100;0.0;66000.0;4.051904296875023;1.5016814952022945e-14;1.0338447;202.12477;0.7979936
2019-12-30T23:00:00+0100;0.0;60600.0;3.2390075683593977;1.50246520471933e-14;2.1090934;196.63441;0.8096515
2019-12-31T00:00:00+0100;0.0;68800.0;2.9753356933593977;1.5016814952022945e-14;1.863382;208.333;0.80367017
2019-12-31T01:00:00+0100;0.0;67200.0;3.0146423339843977;1.5016814952022945e-14;1.9207042;205.8551;0.8065237
2019-12-31T02:00:00+0100;0.0;66600.0;3.2374206542968977;1.5001025113450496e-14;2.380302;234.71616;0.8211567
2019-12-31T03:00:00+0100;0.0;64599.99999999999;3.5409790039062727;1.5012867492379833e-14;2.0890708;228.21991;0.77748615
2019-12-31T04:00:00+0100;0.0;72000.0;3.4945922851562727;1.5016814952022945e-14;1.6730894;244.88736;0.6962791
2019-12-31T05:00:00+0100;0.0;78800.0;2.661920166015648;1.5008862208620855e-14;1.3527527;254.00195;0.6863453
2019-12-31T06:00:00+0100;0.0;84200.0;2.6249023437500227;1.5001025113450496e-14;2.0926666;282.48328;0.65234834
2019-12-31T07:00:00+0100;0.0;107000.0;1.919000244140648;-9.006924835593584e-14;2.6488757;281.4891;0.65028894
2019-12-31T08:00:00+0100;0.0;121800.0;1.1301513671875227;0.0;1.8861132;285.60635;0.60931903
2019-12-31T09:00:00+0100;0.0;130600.0;1.0028015136718975;6.115555555555556;2.0515103;280.03265;0.5973875
2019-12-31T10:00:00+0100;0.0;124800.0;0.8241210937500227;48.08888888888889;1.2975622;199.59068;0.706914
2019-12-31T11:00:00+0100;36600.0;151600.0;0.6205383300781477;84.0;0.76900923;209.82101;0.6853092
2019-12-31T12:00:00+0100;32600.0;154800.0;0.9992004394531476;93.45777777777778;1.1299276;230.66478;0.6757883
2019-12-31T13:00:00+0100;26400.0;152000.0;1.5295043945312727;64.60444444444444;1.5933578;215.8908;0.68459284
2019-12-31T14:00:00+0100;28000.0;147200.0;1.897393798828148;26.826666666666668;1.9010303;211.97621;0.6769635
2019-12-31T15:00:00+0100;30800.0;141600.0;1.7111755371093975;0.5422222222222223;1.972786;215.47137;0.6808538
2019-12-31T16:00:00+0100;9400.0;134600.00000000003;1.1635070800781475;-0.0088888888888888;1.6425343;206.64807;0.6981127
2019-12-31T17:00:00+0100;20200.0;144000.0;0.7447753906250227;0.0;1.5984161;197.42177;0.6995014
